842,10583;6725;7755;11777;14628
843,6724;6644;9579;3622;14479
844,12633;15094;11267;14680;8105
845,8036;4046;444;719;8159
846,2667;5695;7817;1402;46
847,11237;9037;13282;11904;12894
848,5334;2271;3292;1153;3715
849,608;2446;10303;4999;3009
850,12087;467;10649;5296;12085
851,5562;8511;7408;15775;16925
852,7273;11200;3703;11986;2977
853,10865;937;7214;7941;11219
854,14716;16553;15762;16724;13569
855,3466;9225;12095;16565;6731
856,12375;1025;2377;14758;10304
857,9761;5029;12056;448;5605
858,6967;1781;7941;2909;1779
859,8729;7680;4299;3512;7749
860,1612;16398;16103;15940;2584
861,2034;3621;9059;11675;10727
862,2544;3610;7235;6022;2447
863,12645;13635;13650;9955;16466
864,7438;2667;8159;9135;2952
865,150;13943;13615;10742;14824
866,10391;6957;11047;11128;12032
867,8840;4251;3831;15105;12933
868,7841;10673;15;6811;16680
869,4251;5414;889;13783;12895
870,7606;15816;6389;13766;11641
871,13465;14522;16224;2724;8081
872,13691;8871;10922;13669;13694
873,12195;15920;122;9085;6911
874,3474;10586;4539;3053;1417
875,7941;5188;9793;9969;15657
876,10278;4790;2522;10077;7453
877,12206;16199;13011;13578;12927
878,9614;6278;9858;8970;8661
879,13630;9388;4019;10891;6416
880,8712;5679;11013;9854;2754
881,9818;15336;14903;16660;10705
882,4115;3819;5560;9507;625
883,286;4664;8332;9127;2949
884,12183;1988;7770;5182;14329
885,673;13810;11487;12477;14027
886,1759;6006;10219;893;3224
887,6690;3071;12299;12543;9110
888,656;2345;5;3956;16678
889,6823;5308;3256;13115;889
890,8021;13094;11099;11728;7323
891,9085;5125;5363;7415;618
892,2909;11813;7809;1808;8328
893,12193;1867;2638;2634;5590
894,193;10258;6629;2099;4358
895,15942;2840;117;3991;5407
896,1248;528;11888;1155;193
897,3585;2306;8830;7924;7633
898,3488;1198;6440;1181;986
899,8025;15349;3545;11684;663
900,3490;15195;905;3498;3321
901,9965;2159;2296;629;7325
902,16066;3622;12354;6890;7841
903,5748;4121;4658;2809;2236
904,8564;5413;7979;288;247
905,656;1355;1369;815;4372
906,6859;6006;8484;8693;2235
907,4575;7487;2542;7213;2771
908,15043;6483;4551;15705;11091
909,7546;8159;11662;8832;9165
910,8820;4508;7928;2904;973
911,8159;1465;3416;5917;3664
912,9340;14192;3403;14716;15654
913,5264;8542;6879;16167;8675
914,1175;1901;9093;4167;14526
915,2960;10918;7548;13127;13320
916,4327;1520;4229;7700;3483
917,9735;2741;869;2211;1520
918,4578;3553;5530;287;1708
919,7607;9430;10689;8013;12825
920,4148;16629;778;14121;10276
921,5219;3988;3835;11527;6870
922,3449;9709;10927;8151;3252
923,2103;10670;6896;1131;4612
924,1401;197;6744;2159;5844
925,8733;4411;2236;3764;9817
926,8068;5180;16576;4703;7885
927,693;6569;1238;5916;7773
928,14509;9674;4617;1865;15326
929,7411;3014;5390;7560;1042
930,3622;11295;5248;11040;753
931,4610;11538;284;4639;4866
932,4550;7788;1277;5305;4616
933,10352;11784;13578;7211;10315
934,8882;11862;7157;6830;9560
935,11028;3848;5050;11518;13167
936,5793;2903;4538;7929;11023
937,9660;7150;7786;4605;10481
938,10455;2554;13690;5182;629
939,13644;1161;5529;7381;9585
940,3960;3533;3517;9102;7203
941,6438;13932;2544;7770;6024
942,14574;3366;4504;129;9560
943,7272;10933;4988;1391;9383
944,3954;1755;750;5098;5814
945,13658;8362;8786;2178;10147
946,15126;13827;16803;12222;13984
947,15035;12757;10888;14242;3230
948,8103;13162;2657;10198;9872
949,4505;3561;5596;7822;716
950,14455;16968;12707;620;4562
951,4004;12878;15433;2435;7584
952,5885;1002;10446;1012;12967
953,15822;16685;15586;14641;13996
954,4082;4705;7216;6086;1800
955,8255;8782;9911;15491;14025
956,4042;3231;15199;14944;5604
957,2909;9639;2919;8489;3760
958,1618;52;26;4754;15046
959,2488;12682;4427;10910;1730
960,11344;14975;4031;8792;10298
961,3517;3523;7202;4021;12573
962,8467;442;8185;2297;8746
963,5938;8701;2140;4356;156
964,8519;607;4970;11790;5577
965,2018;4432;1926;1809;2201
966,497;6105;12937;3218;6236
967,5520;1217;12857;3517;1520
968,12072;7322;8611;13541;10012
969,15875;16156;15310;15883;16413
970,4795;11585;11014;13011;10660
971,5037;4237;5535;10702;8445
972,8537;10094;1997;1921;3598
973,12536;12340;14326;12237;8190
974,5772;14650;4877;6948;13526
975,511;9361;1788;509;13020
976,11650;9219;2725;10012;65
977,15477;5199;15812;15022;11328
978,8964;12811;2965;9995;6146
979,10885;13413;10714;15037;9403
980,550;10402;16054;3474;4500
981,13022;13088;15236;16103;8308
982,14502;15982;10078;4873;16610
983,5919;6848;7795;8386;12205
984,9893;9529;10921;6318;11424
985,11598;4020;11543;15210;11075
986,9597;1393;6002;9894;903
987,2741;1028;9589;8691;248
988,883;2359;444;1463;9359
989,3845;11171;13613;117;160
990,4824;923;9985;1190;3920
991,15035;13313;8882;16928;15815
992,9550;16767;16531;5108;15754
993,4895;2226;12156;9720;9769
994,1611;1551;129;10023;1581
995,14045;1882;761;552;6808
996,3982;11098;7546;45;8280
997,4548;16086;12856;4072;16013
998,430;549;9403;7868;2144
999,7198;5067;2904;3666;2949
1000,2309;4063;11982;550;15614
1001,9753;8939;792;4717;13225
1002,15871;16582;15672;15485;15822
1003,11912;117;12874;12385;10023
1004,4283;14177;12507;144;11885
1005,13829;9309;5974;11340;5571
1006,3110;6677;2290;9254;6297
1007,8419;11092;16081;4703;8267
1008,2220;8412;8084;8307;6378
1009,3049;4658;3581;8978;12042
1010,6988;5744;7665;12090;4969
1011,10591;14645;14699;2559;12511
1012,1253;4680;4317;7472;3606
1013,3982;5661;15740;12548;14019
1014,3303;4369;8127;8725;9458
1015,10634;7046;8623;2775;5399
1016,10353;7417;809;701;12697
1017,6315;3040;179;7283;10006
1018,1153;13779;13702;13651;13758
1019,10618;1399;10405;3685;4885
1020,1349;269;1355;568;287
1021,4609;14773;2667;2984;16678
1022,4229;2155;3559;3492;517
1023,6305;10790;15900;1267;9364
1024,10883;15819;2771;2883;3687
1025,6588;5031;4841;6872;6331
1026,13773;13779;13777;13703;13681
1027,8027;2359;595;227;10650
1028,11070;12623;1554;14226;9771
1029,6466;1773;8452;11013;1758
1030,9965;5959;775;9495;579
1031,13243;13022;15995;16095;14647
1032,3982;7546;526;16492;5035
1033,10727;7707;9639;2326;3438
1034,16510;14879;16778;503;15984
1035,13327;7211;2353;616;7546
1036,13541;11789;8705;277;3760
1037,2233;8453;2226;3439;2222
1038,886;11165;12341;2793;10441
1039,8492;2009;3492;12936;869
1040,15667;16412;16348;1527;1535
1041,12678;2909;3097;1785;69
1042,8511;15;29;14940;13808
1043,8484;8356;7997;8723;13561
1044,8967;598;6631;13929;2446
1045,9639;12642;7766;8914;1736
1046,893;2623;1988;177;5136
1047,2951;6896;1050;2380;9884
1048,1028;4804;2222;10185;3751
1049,6022;6285;13228;7409;3680
1050,17;16679;9947;3936;3165
1051,5893;14223;9516;15638;8399
1052,11830;11733;16556;14110;10675
1053,3211;754;1617;3212;9952
1054,1057;5198;4987;2019;13434
1055,11048;1862;9247;3893;3372
1056,4804;1440;2233;7459;7325
1057,6872;5700;7883;9278;5615
1058,702;4477;1161;4411;745
1059,3342;2039;7559;7517;227
1060,5825;4898;4579;7839;9368
1061,10703;3140;1218;635;16088
1062,15427;16043;16011;14861;10937
1063,8411;11674;8241;10695;5779
1064,7395;759;12148;10656;5934
1065,10060;7832;7409;1161;8582
1066,11748;11897;12876;7764;1234
1067,14805;7254;12653;3270;1760
1068,15153;8159;12640;10737;6792
1069,4473;2908;9970;13881;5783
1070,2056;10892;10871;9011;4815
1071,8763;13832;14818;694;16434
1072,12293;11862;11893;16608;13390
1073,7915;2728;179;8765;1455
1074,1301;5475;1293;1295;1311
1075,9280;2821;5188;2654;4238
1076,1334;10065;10353;8781;9639
1077,14126;14668;8319;15812;10660
1078,2446;5218;14421;3661;4781
1079,3498;1052;7147;15434;2257
1080,15900;13496;14214;11146;10546
1081,9293;10993;7765;8414;14820
1082,6996;167;4660;6003;4909
1083,145;5732;3982;3295;14674
1084,7764;67;14554;4345;7998
1085,6721;4125;14545;6839;2840
1086,13942;3401;4860;2297;4196
1087,12628;11050;5400;11023;6479
1088,13788;3621;4780;1396;1726
1089,15180;14400;15264;10332;15787
1090,8307;9119;249;1675;5875
1091,4990;3137;9132;6932;3380
1092,7546;12680;15802;12214;2784
1093,12506;16111;12871;13445;11882
1094,2898;2590;2450;3572;10773
1095,3111;3793;11133;10571;10308
1096,9342;6278;5222;1963;7206
1097,7062;7186;4630;5363;9507
1098,13830;8468;12759;2721;12301
1099,9711;3731;1380;834;7430
1100,2466;3740;13248;4110;10525
1101,13703;13717;13774;13661;13722
1102,5695;12813;3599;12415;5011
1103,8328;10045;1809;4591;10934
1104,4958;13541;7621;11236;12194
1105,14027;3367;9843;12771;11643
1106,16396;11641;2914;675;6388
1107,8244;3165;2091;9032;1102
1108,13682;13763;13652;13678;1905
1109,12834;14766;1611;10577;13596
1110,181;13020;12212;13225;5976
1111,8555;3110;16873;10752;3100
1112,5954;5439;13923;6117;11741
1113,15310;14989;15822;14322;15931
1114,15761;6347;12893;8591;11859
1115,15;3931;5826;8507;11317
1116,227;3913;700;4104;4051
1117,5542;121;4490;1043;1350
1118,14327;15090;8159;13785;13621
1119,8484;11837;4749;5832;8361
1120,6283;807;4264;11528;6159
1121,10062;80;2138;6609;3934
1122,2513;8723;1905;5198;7206
1123,6858;11375;11031;5292;3848
1124,3455;4702;802;14391;7243
1125,13779;6278;13662;11141;13345
1126,9942;6055;3867;5180;3074
1127,12603;13088;12365;3259;10339
1128,4659;8196;7294;98;3457
1129,4380;1620;7918;6142;11890
1130,11884;5389;11257;11251;8842
1131,16466;963;1729;4152;12438
1132,9280;5180;219;2549;444
1133,5251;5700;10359;4200;2319
1134,5409;4161;10113;639;15742
1135,8453;1028;15867;4631;6599
1136,15820;16065;13002;15538;15982
1137,3902;4523;12904;9995;8353
1138,7376;9686;14755;14431;16555
1139,7344;9854;9104;10741;701
1140,11941;1483;16838;13282;8302
1141,2103;5414;4010;6432;4677
1142,12741;16350;9479;7133;15422
1143,1136;3974;1493;9210;722
1144,2222;6750;2257;1105;7914
1145,16582;15538;15728;10022;13832
1146,7656;9476;3136;7692;5057
1147,444;13635;3989;6016;3270
1148,14414;14982;14403;14441;12676
1149,13353;3528;3273;638;244
1150,9639;2952;8234;7373;8470
1151,5108;3368;16724;15135;5944
1152,12193;15124;10033;2792;11363
1153,3553;5364;656;7012;4578
1154,506;9361;12978;4953;4147
1155,8814;10494;13503;7881;8644
1156,10139;4958;783;2089;2782
1157,5625;11683;6785;13542;11291
1158,6324;4679;4897;10433;12573
1159,11674;13123;16660;10659;10788
1160,4316;6635;12409;3101;5107
1161,6393;11003;14756;10588;4389
1162,193;122;10643;3375;4030
1163,10812;6105;12755;5345;6359
1164,6741;13015;9854;11114;554
1165,3931;17;13083;6500;4031
1166,8159;7766;14268;13494;4221
1167,1161;6406;13370;9200;7398
1168,1802;11828;3622;1901;12063
1169,12071;3533;1889;8438;3185
1170,103;15;53;15784;11148
1171,5829;9787;4973;8506;1030
1172,6171;16812;12360;8399;4523
1173,6591;5553;4248;1940;11144
1174,9980;7519;6271;7042;14284
1175,11556;11161;7080;10257;4811
1176,8558;11853;13015;6446;11940
1177,2443;4205;7528;2364;13136
1178,4596;8666;1585;806;1683
1179,3754;116;7670;12102;7240
1180,13657;7324;594;12789;3238
1181,9832;14473;14438;59;14671
1182,9248;7876;10595;16207;6082
1183,15617;12138;5446;13864;15264
1184,13088;12638;10904;12890;9420
1185,5177;5773;4889;7167;5178
1186,1431;7393;4987;2481;13267
1187,10206;7285;16011;10150;11030
1188,2520;5615;442;4199;5509
1189,4860;2362;13362;9079;3874
1190,981;2177;3622;12673;4220
1191,5370;4979;6450;7174;9191
1192,13727;228;12300;11070;1872
1193,9753;1439;5527;1401;11634
1194,11407;16781;7596;9013;10631
1195,12535;4940;7185;14725;8932
1196,10798;4258;5940;4612;7915
1197,5557;5748;14514;8720;7445
1198,11287;8547;11228;6482;10545
1199,2014;7096;6339;10032;945
1200,258;4231;13184;7724;12685
1201,15434;7042;10410;13557;9706
1202,8587;11643;10149;2650;6848
1203,10398;11265;10276;16362;13892
1204,13706;13723;1328;13702;2626
1205,653;5663;3065;7804;14380
1206,8135;13033;13354;15415;4755
1207,2140;5938;10229;11813;6037
1208,8457;381;6811;11716;16541
1209,5181;7090;4573;5332;1737
1210,5168;4685;5570;3026;2794
1211,9811;3809;8819;9346;14749
1212,11759;2222;7526;6440;3809
1213,6840;14956;10348;7614;13153
1214,13715;1328;8970;13789;2848
1215,2463;12420;8718;6505;15117
1216,10019;7841;11790;7966;15384
1217,2140;5938;5264;14267;9011
1218,12812;5083;6425;10523;11221
1219,196;13345;3435;13765;5679
1220,5307;5550;9531;181;5832
1221,10912;11891;14662;10180;9066
1222,9041;4708;7765;9816;14772
1223,5521;1472;8234;3775;1487
1224,560;599;3053;183;5197
1225,2696;6712;11450;11469;2568
1226,8382;2926;14765;14997;14798
1227,6805;7570;6115;749;11987
1228,7145;9867;13941;8632;13894
1229,410;4719;4541;383;2106
1230,3533;474;5608;1102;12194
1231,14210;1436;9358;14908;8887
1232,2259;3354;8509;14259;3096
1233,5152;6367;428;7191;9618
1234,14462;12072;3292;9257;9814
1235,4717;1802;994;10482;12775
1236,5485;2511;1475;4445;4952
1237,16083;674;5298;9108;5504
1238,16296;15809;12068;12780;3966
1239,5031;1572;14465;1032;1884
1240,15498;16237;8301;5094;16708
1241,15965;12531;15870;8900;5681
1242,5188;2217;8036;9020;1419
1243,7277;2138;13973;13270;6811
1244,9827;15149;12030;14311;10902
1245,7429;5656;6689;3165;6161
1246,8864;8009;8179;4003;10922
1247,11641;843;821;7833;2676
1248,5967;15054;5337;8676;12462
1249,8845;11709;506;4571;3455
1250,8335;963;2729;7980;69
1251,8419;12652;8374;8383;13862
1252,2984;13116;2378;656;1359
1253,9451;14264;782;6000;13211
1254,4148;8666;16062;286;11265
1255,9296;6896;9092;1208;8254
1256,8491;14702;6324;15095;10772
1257,9036;2726;7750;12151;6302
1258,13773;13779;13777;13703;13681
1259,3389;772;8238;12513;12682
1260,8549;6202;4445;11475;4390
1261,8028;11092;3982;16669;8718
1262,4121;7699;4480;3390;1128
1263,8108;8178;4677;1820;274
1264,13022;12638;6986;8867;3395
1265,624;380;11308;5635;2823
1266,4650;5498;1336;1295;8010
1267,4898;383;9238;10030;2865
1268,8722;1343;1720;1047;227
1269,5178;3564;406;8693;2387
1270,15798;14601;14715;13987;14897
1271,4809;6217;11224;12721;2921
1272,4251;1940;4257;1788;4259
1273,4605;11564;13248;7150;10595
1274,4105;14492;710;14268;12256
1275,898;5308;4744;481;11974
1276,6527;11699;12272;1998;7458
1277,9811;7381;3809;215;13303
1278,1164;10988;5105;7344;8470
1279,4780;14944;9803;9373;3599
1280,14135;14090;634;3110;5676
1281,9544;3672;3511;5414;14566
1282,11732;13541;4824;9567;1417
1283,10988;4748;2902;7515;1091
1284,9487;1970;2685;11522;306
1285,13783;2909;7344;9809;3097
1286,12522;11587;8954;3097;10606
1287,8621;10630;9013;7262;10113
1288,8967;3783;154;12925;11044
1289,3348;8765;1664;15949;9605
1290,986;10148;9587;9541;5712
1291,7895;7963;963;12642;7723
1292,1675;5045;13886;8076;6644
1293,14526;4136;13028;2220;8411
1294,1294;6590;6520;758;3157
1295,14363;12830;6918;11099;10741
1296,10588;997;11883;14991;3149
1297,12998;7776;16340;10602;11796
1298,15061;12183;10064;11496;14032
1299,6636;7039;8394;4763;1208
1300,13118;10203;6802;2292;6752
1301,10005;4619;4468;663;7877
1302,5645;5595;962;7039;9271
1303,4680;6223;13020;7071;1175
1304,225;7563;6518;9884;2532
1305,11509;8149;12309;12621;4187
1306,1916;6190;2807;5996;412
1307,14377;16920;4053;14366;15126
1308,10799;5967;16081;11029;9176
1309,12911;11600;15364;10075;11694
1310,6596;12483;13065;3311;9838
1311,8899;8603;7223;10590;13070
1312,4853;69;3024;7487;4368
1313,3640;4205;5679;4373;947
1314,13703;13773;13748;2848;13700
1315,2443;8452;7571;5221;6630
1316,14274;702;2231;2550;9541
1317,11064;6616;8442;1864;5775
1318,467;8399;4330;2194;12360
1319,2139;7054;6608;1643;9195
1320,12987;16321;5348;4701;3378
1321,9293;11241;6606;10928;6668
1322,1117;2617;12745;1339;7809
1323,3389;2632;6360;8027;3569
1324,9826;10497;2229;3331;2316
1325,13541;14346;8967;8713;12395
1326,4875;1947;15481;9233;12758
1327,8446;2753;1091;12606;5197
1328,1800;5782;815;4573;2335
1329,2377;2771;9497;8758;13579
1330,12743;15900;14528;13388;14647
1331,5799;667;8642;5144;10764
1332,9735;7472;8013;9727;7470
1333,3524;1284;7505;5212;1483
1334,5793;957;3753;3670;2900
1335,13265;14046;850;6912;3842
1336,14315;937;8786;595;9280
1337,9686;16637;5625;11439;62
1338,7621;4527;10452;5656;11684
1339,16661;15944;13043;16523;15501
1340,562;11907;4198;3415;4541
1341,14585;8729;11590;10442;1064
1342,13554;3982;12678;11581;4853
1343,6741;3831;8027;5173;6527
1344,3384;15199;16288;9973;15013
1345,8543;16926;10171;10808;8455
1346,10248;12022;14589;8604;5264
1347,9261;3103;3713;6011;5260
1348,8723;12664;4136;12697;8914
1349,2134;10980;3455;1125;13058
1350,14155;12657;16318;13627;4091
1351,15283;11310;16228;8899;14013
1352,7280;1520;295;1181;13172
1353,16200;15101;16832;16523;14787
1354,3348;745;5423;2371;274
1355,12297;15789;6307;3126;5198
1356,9500;15169;10184;1441;176
1357,4152;3435;13761;7057;5910
1358,4002;6895;5400;2879;8497
1359,12365;7777;8867;8869;7059
1360,8549;6202;11475;4390;11405
1361,12394;8437;14368;13070;246
1362,3629;50;9927;9796;11767
1363,2631;552;3831;5657;109
1364,526;3135;2792;13327;13579
1365,16361;12912;16675;7176;8222
1366,3226;2886;2991;2870;582
1367,14285;14193;8986;15673;12012
1368,15365;16732;11595;12462;12295
1369,7115;12881;3905;14733;12931
1370,7295;7648;9567;5557;5260
1371,11325;6324;288;3894;15796
1372,8475;7637;5337;638;9981
1373,4809;3238;9095;12721;12924
1374,8765;372;8913;6594;599
1375,6540;8339;13883;8235;12480
1376,7755;14607;2588;1559;15701
1377,4524;13611;12990;10325;5718
1378,793;14858;3028;6858;11699
1379,11724;12403;5359;3342;7346
1380,6515;3074;13042;9572;3330
1381,12310;3200;15735;2530;9576
1382,1720;5967;2217;826;729
1383,133;6823;14966;3170;9832
1384,11075;10672;14425;15312;7544
1385,1773;10073;598;11598;6803
1386,13442;14416;12618;14572;10286
1387,2844;1398;8470;14908;10919
1388,7999;7809;13888;10650;15021
1389,11678;6921;3920;7147;7008
1390,5550;3146;7170;1987;1835
1391,8949;6458;292;6360;6293
1392,16963;16908;6010;13321;16671
1393,4591;9095;46;11972;3570
1394,3255;3384;12206;11235;8361
1395,16786;14206;14285;274;10064
1396,5910;3303;3011;8676;10334
1397,8967;7943;10967;16416;3280
1398,4860;2948;4472;5458;3251
1399,4990;8967;14512;11853;14146
1400,7340;8820;6280;5340;8371
1401,14391;5430;6644;9732;9613
1402,6526;8832;11013;8195;6370
1403,7810;13789;13781;10540;13748
1404,13369;15957;14599;16625;15177
1405,7388;3352;11956;3003;2295
1406,11050;431;6047;2797;974
1407,4459;4702;10640;1114;6947
1408,15863;12645;3955;11352;1746
1409,10066;2542;8028;9664;629
1410,10673;11214;8430;11490;16395
1411,16538;8644;3560;4139;14326
1412,9971;11643;4806;12778;13473
1413,9881;4215;7545;3919;1520
1414,11556;14599;15870;12904;15133
1415,9169;12007;1113;4243;5826
1416,4578;15201;6642;815;14910
1417,10679;554;7503;6558;2676
1418,15276;5436;16000;13520;4386
1419,1892;7043;9489;10440;653
1420,9334;15107;2368;4826;13052
1421,3410;506;3892;579;2109
1422,13832;15991;16184;16221;7825
1423,8830;9824;11973;629;3351
1424,3238;3133;7917;12611;8394
1425,9106;3445;9762;9866;11491
1426,111;11344;3931;15789;24
1427,3047;9864;4478;3029;12812
1428,5137;429;446;7868;4961
1429,2821;11940;2656;1746;11490
1430,4838;2654;10204;12537;7056
1431,5919;4140;13925;12838;12366
1432,14289;13132;6407;16318;8951
1433,2632;14435;7641;10215;8302
1434,4763;2273;10903;12664;5220
1435,10348;4309;10439;12349;7922
1436,4283;121;2235;1439;5035
1437,11830;9911;12465;3859;11870
1438,9014;12513;5828;13667;2848
1439,5188;4993;3576;12548;8419
1440,554;8159;9359;8370;3015
1441,8032;2293;2970;6922;2748
1442,16789;14185;7781;12737;13687
1443,9542;13554;6961;10476;8541
1444,10303;5337;12206;12271;9761
1445,8118;15927;16914;14323;10807
1446,3096;2031;5168;6996;4685
1447,5712;463;1678;6355;10523
1448,7304;9676;15135;9143;7913
1449,1530;11937;3462;8626;1540
1450,7039;12415;608;1281;2732
1451,10414;9664;6853;1028;6440
1452,16638;7551;14547;7791;12740
1453,15532;8651;16683;2945;8231
1454,442;12407;4377;16091;3847
1455,9826;10601;2240;3675;1401
1456,9854;3311;3435;4944;10988
1457,7268;3014;14198;14887;3602
1458,4468;2078;6586;6467;3471
1459,11974;3051;775;2160;4744
1460,1499;2093;9170;7281;3320
1461,5983;6943;13551;11940;2056
1462,10295;3153;1328;10203;16825
1463,506;7517;5531;7818;3642
1464,598;3708;3137;3701;1474
1465,13773;13779;13777;13703;13681
1466,6842;10004;9608;12088;2055
1467,16889;2239;4451;14146;3040
1468,5883;16493;339;15223;15209
1469,2732;227;11770;10728;11372
1470,3572;11985;8828;9224;13767
1471,9753;11723;9103;1125;1520
1472,11028;8423;10334;12379;3090
1473,5793;8483;5293;3753;4082
1474,1516;12699;9061;2464;1801
1475,3831;3599;2972;7999;13483
1476,9305;7039;4064;2035;1153
1477,13666;13715;6802;13703;13345
1478,9255;1060;4409;4109;5107
1479,9858;411;413;8458;5928
1480,8271;5178;3483;3163;13264
1481,4699;1862;9639;13492;12022
1482,3337;7621;2285;8453;4913
1483,4327;8499;2154;10793;8013
1484,15450;9986;3656;15816;1461
1485,13918;12722;7050;14584;7385
1486,10119;3586;8637;7492;11626
1487,2453;12731;1039;5037;327
1488,7438;2984;5;12927;6430
1489,10431;11187;8195;12418;8854
1490,12330;3347;7519;4481;8632
1491,14479;12072;9848;16383;7445
1492,14425;15622;11830;8990;7811
1493,5477;14680;2494;9779;8146
1494,16570;9904;16286;16531;14379
1495,16708;10576;14706;16183;15965
1496,11214;946;1354;15580;5
1497,8086;1108;1446;11681;9489
1498,12303;3819;4115;9036;626
1499,5774;8676;11031;69;12768
1500,10078;467;14685;15031;13476
1501,9135;394;3011;15816;4990
1502,13242;1113;3468;5934;5997
1503,197;5528;16603;14158;11671
1504,16856;724;5445;5867;15527
1505,6278;7810;1113;6109;2097
1506,10812;129;14662;1501;10609
1507,12826;2918;10568;15905;12476
1508,7873;6709;8012;801;3008
1509,15014;14853;3709;16777;16735
1510,14195;10215;11248;10910;16821
1511,8666;1020;12457;4068;3213
1512,12813;10258;9761;12815;1262
1513,10672;12625;10801;10839;11062
1514,13764;2924;6326;1729;9996
1515,5622;5797;8913;10734;5874
1516,8847;3384;136;5071;1827
1517,9639;15086;594;4954;11813
1518,12056;2747;13259;14227;528
1519,288;13427;15810;4328;5848
1520,209;4548;9270;7639;1611
1521,7409;8412;7832;1889;3818
1522,497;1564;806;1585;5235
1523,15573;1581;206;6422;15892
1524,4507;6979;3447;4364;8812
1525,13264;2464;3575;2186;1257
1526,6803;313;1826;12867;2077
1527,13664;1056;7393;6741;9968
1528,14512;8178;3986;4741;7915
1529,14969;11006;15096;11898;7327
1530,11626;1440;9764;3067;14690
1531,9459;15942;8278;1475;14190
1532,4788;1917;5977;380;2673
1533,6843;10492;7243;2242;3189
1534,7560;8484;4569;121;6213
1535,3208;5221;844;11114;13242
1536,6672;6302;10260;12853;2465
1537,7829;7721;13541;4172;7395
1538,2989;5543;12548;6128;9038
1539,9769;6683;8502;983;2407
1540,4978;3570;8007;3076;15676
1541,2678;2145;2651;10484;4621
1542,5815;8877;8499;8320;3007
1543,10485;8304;3433;13808;11344
1544,6588;300;14334;5639;1501
1545,15124;5940;1050;6823;3783
1546,13541;5035;1918;3552;10303
1547,15153;14177;14491;12378;2810
1548,1882;13773;13634;13666;13779
1549,2667;5006;1415;3224;12414
1550,4324;5195;11338;2969;33
1551,11147;9113;5253;6601;3393
1552,14046;13905;13634;13666;13712
1553,6399;4384;8651;14206;8344
1554,10036;2755;8280;13106;663
1555,508;2990;967;7284;2994
1556,8903;1450;7100;2911;1515
1557,4380;7902;7717;11145;13608
1558,898;5528;14391;1744;3148
1559,407;5197;5832;224;2160
1560,1945;9377;9928;4247;6532
1561,12768;5057;415;8040;12660
1562,1400;6457;3789;11639;4751
1563,745;12395;4657;13028;7429
1564,161;168;860;11997;164
1565,6932;6278;13265;3017;2966
1566,7251;11913;1688;15463;16663
1567,10469;944;12976;15052;8824
1568,4992;2446;6396;5767;4560
1569,13065;10203;1911;12537;7985
1570,10960;7951;6423;13985;7939
1571,7381;9665;2857;4021;10444
1572,5029;2676;9761;2750;7153
1573,7982;1148;4704;2398;10464
1574,5209;629;2336;6239;4609
1575,14046;7209;6277;5691;2684
1576,7502;7492;14943;4641;6982
1577,7546;12548;7941;12830;11187
1578,14841;3424;9408;9924;28
1579,7586;12109;8847;4793;12895
1580,8127;14714;9464;883;7491
1581,66;12904;12601;1534;14574
1582,9170;8877;1516;2741;581
1583,942;11224;7631;8159;13416
1584,9924;2758;1809;5616;6741
1585,7251;4472;2321;5226;14454
1586,9576;12552;15827;15922;6712
1587,152;1875;6886;12622;2762
1588,9470;3606;8765;1207;1199
1589,15205;8558;14315;2626;2624
1590,8414;15734;11188;14937;14591
1591,5898;3605;4478;3348;10973
1592,14762;6992;13451;15725;12633
1593,11567;3618;5347;5440;3781
1594,5832;6823;13541;8108;4590
1595,3401;4860;12685;5509;3333
1596,5233;6331;15344;14257;16569
1597,189;10766;8131;6622;1346
1598,112;6154;94;11059;6506
1599,16954;6990;16437;15999;4234
1600,3389;11142;1809;10353;5942
1601,6343;599;5773;7770;480
1602,7996;1472;13655;13688;13662
1603,1827;2878;5728;3628;6078
1604,15010;13541;1506;15225;10067
1605,12760;3702;13662;4767;5221
1606,7675;5493;5479;8010;2131
1607,7621;1202;1212;9106;3544
1608,5258;10745;16957;2176;8320
1609,3636;4598;6699;16925;3623
1610,3356;1580;9448;7222;2377
1611,4781;2854;2076;13337;7669
1612,15965;4911;8155;15012;15241
1613,489;3576;10799;4462;6167
1614,9295;2721;16143;14820;7282
1615,4708;8169;14560;1970;16482
1616,8564;7979;6069;13373;7272
1617,14042;4900;2524;198;5196
1618,10125;16772;16323;9024;16896
1619,905;7678;2464;13878;1171
1620,1170;3321;9732;1253;4804
1621,8712;4369;12924;12984;1262
1622,66;15035;12135;14446;421
1623,7832;9407;8913;1945;7700
1624,3103;9036;9449;13847;13310
1625,7724;2258;7361;7732;9579
1626,4578;4993;9276;5400;4610
1627,5975;10477;4368;7371;4034
1628,9128;11987;4993;327;2094
1629,9660;11293;5749;3776;7645
1630,2246;955;3639;7303;10115
1631,8081;8119;7974;894;11671
1632,16584;6902;8900;15763;10869
1633,10540;13779;1787;13662;13634
1634,7584;2427;3886;4446;14305
1635,4993;3663;4989;5910;4978
1636,5541;10572;6117;12261;12910
1637,13612;11683;15007;495;16874
1638,12645;8701;2987;616;3375
1639,12395;2181;7577;11802;4070
1640,1132;12414;5373;1115;516
1641,12717;14645;14334;14877;14253
1642,13973;10967;14293;952;11195
1643,5645;2278;6302;6900;6654
1644,14812;8302;3840;15879;11941
